,link,brand,price,cartype,model,gearbox,regdate,mileage,motorpower,fuel,car_steering,carcolor,exchange,version,doors,financial,extra,Y
0,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_-652553591,gmchevrolet,52900,passeio,spin,automático,2016,78000,1.8,flex,hidráulica,branco,sim,spin activ 1.8 8v econo. flex 5p aut.,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",1
1,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_-721380430,ford,34900,passeio,ka,manual,2015,89000,1.0,flex,elétrica,branco,sim,ka  sedan 1.0 sel ticvt flex 4p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
2,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_1-4-lt-com-central-multimidia-e-rodas-de-liga-749612640,gmchevrolet,50900,sedã,prisma,manual,2019,31709,1.4,flex,elétrica,branco,sim,prisma sed. lt 1.4 8v flexpower 4p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",0
3,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_1000-755988722,ford,29000,0.0,focus,manual,2013,100000,0.0,flex,hidráulica,preto,0.0,focus 1.8 16v 5p,0.0,financiado,"air bag, trava elétrica, ar condicionado, alarme",0
4,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_12-13-celta-ls-1-0-flex-vidro-ar-quente-limp-desemb-758957011,gmchevrolet,16500,passeio,celta,manual,2013,106859,1.0,flex,mecnica,preto,0.0,celta life  ls 1.0 mpfi 8v flexpower 3p,2 portas,ipva pago,vidro elétrico,0
5,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_16-700-km-nova-unico-dono-749763557,gmchevrolet,77900,suv,tracker,automático,2018,16700,1.4,flex,hidráulica,branco,sim,tracker premier 1.4 turbo 16v flex aut,4 portas,0.0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré, c mera de ré",0
6,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_2-000-48x-699-00-up-take-1-0-super-economico-727044940,vwvolkswagen,25900,hatch,up,manual,2016,32000,1.0,flex,mecnica,0.0,sim,up  take 1.0 t. flex 12v 3p,2 portas,0.0,0.0,0
7,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_2013-chevrolet-cruze-744795347,gmchevrolet,40000,0.0,cruze,manual,2013,83000,0.0,flex,hidráulica,branco,não,0.0,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré, c mera de ré",0
8,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_2013-chevrolet-s-10-756252316,gmchevrolet,59300,0.0,s10,manual,2013,100000,0.0,flex,hidráulica,preto,não,0.0,4 portas,ipva pago,0.0,0
9,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_2013-ford-ka-753704987,ford,19900,hatch,ka,manual,2013,89000,1.0,flex,mecnica,preto,sim,ka 1.0 8v 1.0 8v st flex 3p,2 portas,ipva pago,"vidro elétrico, trava elétrica, som",0
10,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_2013-volkswagen-novo-gol-1-0-city-760139948,vwvolkswagen,25900,hatch,gol,manual,2013,71000,1.0,flex,hidráulica,prata,sim,gol  novo  1.0 mi total flex 8v 4p,4 portas,0.0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
11,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_2014-chevrolet-cruze-744783111,gmchevrolet,39800,0.0,cruze,manual,2014,82500,0.0,flex,hidráulica,prata,não,0.0,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, sensor de ré, c mera de ré",0
12,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_2014-chevrolet-prisma-sed-ltz-1-4-8v-flexpower-4p-aut-740961832,gmchevrolet,42299,sedã,prisma,automático,2014,104000,1.4,flex,hidráulica,branco,sim,prisma sed. ltz 1.4 8v flexpower 4p aut.,4 portas,0.0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",1
13,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_2014-chevrolet-s-10-744729563,gmchevrolet,62000,0.0,s10,manual,2014,73338,0.0,flex,hidráulica,preto,não,0.0,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, sensor de ré, c mera de ré",0
14,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_2014-cruze-1-8-lt-hatch-automatico-757277845,gmchevrolet,40900,hatch,cruze,automático,2014,59,1.8,flex,hidráulica,azul,sim,cruze hb sport lt 1.8 16v flexp. 5p aut,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",1
15,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_2014-volkswagen-golf-gti-2-0-tsi-faco-trocas-745084492,vwvolkswagen,89900,hatch,golf,automático,2015,76000,2.02.9,flex,hidráulica,cinza,não,golf gti 2.0 tsi 220cv aut.,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré, c mera de ré",0
16,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_2014-volkswagen-saveiro-756862310,vwvolkswagen,37000,0.0,saveiro,manual,2014,51000,0.0,flex,hidráulica,branco,não,0.0,2 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré, c mera de ré",0
17,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_2015-volksvagen-fox-cl-sb-755498503,vwvolkswagen,39900,suv,fox,semiautomático,2015,100000,1.6,flex,hidráulica,preto,sim,fox comfortline i motion 1.6 flex 8v 5p,4 portas,0.0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",0
18,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_2015-volkswagen-saveiro-1-6-ce-753070165,vwvolkswagen,41900,pickup,saveiro,manual,2015,98000,1.6,flex,hidráulica,branco,sim,saveiro trendline 1.6 t.flex 8v ce,2 portas,0.0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, sensor de ré",0
19,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_2016-ford-ecosport-se-at-1-6-761375238,ford,53900,suv,ecosport,automático,2016,40000,1.6,flex,hidráulica,branco,sim,ecosport se 1.6 16v flex 5p aut.,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",1
20,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_2016-gol-1-6-flex-completo-excelente-de-lataria-e-mecanica-735173592,vwvolkswagen,32900,hatch,gol,manual,2016,89,1.6,flex,hidráulica,branco,sim,gol trendline 1.6 t.flex 8v 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, som",0
21,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_2017-chevrolet-onix-ltz-1-4-mpfi-8v-4p-mec-759031906,gmchevrolet,49900,hatch,onix,manual,2017,35000,1.4,flex,hidráulica,preto,sim,onix hatch ltz 1.4 8v flexpower 5p mec.,4 portas,0.0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré, c mera de ré",0
22,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_2017-ford-ecosport-freestyle-1-6-flex-aut--completa-branca-761477927,ford,58900,suv,ecosport,automático,2017,50000,0.0,flex,elétrica,0.0,0.0,ecosport freestyle 1.6 16v flex 5p aut.,0.0,0.0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, som, sensor de ré",1
23,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_2017-volkswagen-saveiro-faco-no-boleto-753942489,vwvolkswagen,55000,pickup,saveiro,manual,2017,52000,1.6,flex,hidráulica,cinza,não,saveiro cross 1.6 t. flex 16v ce,2 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré, blindado, c mera de ré",0
24,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_2018-ford-ka-se-1-0-flex-completo-super-economico-742491674,ford,36900,hatch,ka,manual,2018,49,1.0,flex,elétrica,preto,sim,ka 1.0 se se plus tivct flex 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
25,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_2018-volkswagen-polo-msi-1-6-flex-40-mil-km-completo-periciado-761476819,vwvolkswagen,49900,hatch,polo,manual,2018,40000,0.0,flex,elétrica,0.0,0.0,polo 1.6 msi flex 16v 5p,0.0,0.0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, som",0
26,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_2018-volkswagen-saveiro-pepper-ce-758367429,vwvolkswagen,56000,vanutilitário,saveiro,manual,2018,43000,1.6,flex,hidráulica,branco,não,saveiro pepper 1.6 flex 8v ce,2 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré, c mera de ré",0
27,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_2019-chevrolet-montana-1-4-ls-759398599,gmchevrolet,39900,pickup,montana,manual,2019,22000,1.4,flex,hidráulica,branco,sim,montana ls 1.4 econoflex 8v 2p,2 portas,ipva pago,"air bag, ar condicionado, direção hidráulica",0
28,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_2019-r-35000-sem-troca-741977145,gmchevrolet,35000,hatch,onix,manual,2019,20000,1.0,flex,hidráulica,cinza,não,onix hatch joy 1.0 8v flex 5p mec.,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme",0
29,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_2019-tiguan-allspace-250-tsi-teto-panoramico-744837590,vwvolkswagen,122900,suv,tiguan,automático,2019,16000,1.4,flex,elétrica,branco,sim,tiguan allspac 250 tsi 1.4 flex,4 portas,0.0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",0
30,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_2020-chevrolet-spin-1-8l-at-lt-br-br-752298595,gmchevrolet,66900,suv,spin,automático,2020,13000,1.8,flex,elétrica,prata,não,spin lt 1.8 8v econo.flex 5p aut.,4 portas,financiado,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",0
31,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_27-mil-km-rodado-gol-completo-2019-ganha-transferencia-727539274,vwvolkswagen,36490,hatch,gol,manual,2019,27000,1.6,flex,hidráulica,preto,sim,gol  novo  1.6 power highi t.flex 8v 4p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, som",0
32,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_29000km-crossfox-760242612,vwvolkswagen,45990,suv,crossfox,manual,2016,29000,1.6,flex,hidráulica,branco,sim,crossfox  1.6 t. flex 16v 5p,4 portas,0.0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
33,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_5gol-g6-1-0-city-735268166,vwvolkswagen,25500,hatch,gol,manual,2014,118893,1.0,flex,mecnica,branco,sim,gol city 1.0 mi 8v 4p,4 portas,0.0,ar condicionado,0
34,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_60x-1-050-00-s-e-m-e-n-t-r-a-d-a-736979939,vwvolkswagen,36900,sedã,voyage,manual,2018,66816,1.6,flex,hidráulica,branco,sim,voyage trendline 1.6 t.flex 8v 4p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme",0
35,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_63-mil-km-rodado-2019-1-6-completa-672521498,vwvolkswagen,40000,vanutilitário,saveiro,manual,2019,40000,1.6,flex,hidráulica,prata,sim,saveiro robust 1.6 total flex 8v,2 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
36,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_a-procura-de-uma-saveiro-cross-760164959,vwvolkswagen,30000,sedã,saveiro,manual,2014,300,1.4,flex,hidráulica,outra,sim,0.0,2 portas,ipva pago,"vidro elétrico, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
37,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_a-venda-744205342,ford,39900,sedã,fiesta,automático,2014,68000,1.6,flex,hidráulica,branco,sim,fiesta titanium 1.6 16v flex mec.,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",1
38,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_abaixo-da-fipe-agile-ltz-2013-completo-751486364,gmchevrolet,24000,hatch,agile,0.0,2013,112000,1.4,flex,hidráulica,branco,0.0,0.0,4 portas,0.0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",0
39,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_abaixo-da-fipe-gol-1-6-trendline-flex-completo-2016-760291799,vwvolkswagen,30499,hatch,gol,manual,2016,73836,1.6,flex,hidráulica,cinza,não,0.0,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
40,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_abaixo-da-fipe-voyage-prata-unica-dona-somente-venda-nao-deixo-em-loja-para-revenda-738074123,vwvolkswagen,23000,sedã,voyage,manual,2013,79000,1.0,flex,hidráulica,prata,não,voyage 1.0 1.0 city mi total flex 8v 4p,4 portas,ipva pago,sensor de ré,0
41,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_abaixo-da-tabela-fipe-ecosport-se-1-6-automatica-2017-761842858,ford,49900,suv,ecosport,automático,2017,42374,1.6,flex,elétrica,branco,sim,ecosport se 1.6 16v flex 5p aut.,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme, som, sensor de ré",1
42,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_agile-1-4-2013-completo-756896278,gmchevrolet,23990,hatch,agile,manual,2013,66000,1.4,flex,hidráulica,branco,sim,agile lt 1.4 mpfi 8v flexpower 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
43,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_agile-1-4-aut-748436587,gmchevrolet,27000,hatch,agile,automático,2014,71000,1.4,flex,hidráulica,vermelho,sim,agile ltz effect easytr.1.4 8v flexp. 5p,4 portas,0.0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",1
44,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_agile-1-4-lt-12-13-unico-dono-lindo-758581311,gmchevrolet,24990,hatch,agile,manual,2013,85000,1.4,flex,hidráulica,prata,não,agile lt 1.4 mpfi 8v flexpower 5p,0.0,ipva pago,"vidro elétrico, air bag, trava elétrica, direção hidráulica, alarme, som",0
45,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_agile-1-4-ltz-2013-742418724,gmchevrolet,27900,hatch,agile,manual,2013,121000,1.4,flex,hidráulica,branco,sim,agile ltz wi fi 1.4 8v flexpower 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
46,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_agile-1-4-ltz-2013-completo-755474628,gmchevrolet,28000,hatch,agile,manual,2013,78000,1.4,flex,hidráulica,vermelho,sim,agile ltz 1.4 mpfi 8v flexpower 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
47,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_agile-1-4-ltz-2014-754218068,gmchevrolet,28100,hatch,agile,manual,2014,64000,1.4,flex,hidráulica,prata,não,agile ltz 1.4 mpfi 8v flexpower 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
48,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_agile-1-4-ltz-2014-760974263,gmchevrolet,29900,hatch,agile,manual,2014,79000,1.4,flex,hidráulica,branco,não,agile ltz 1.4 mpfi 8v flexpower 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
49,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_agile-1-4-ltz-2014-placa-a-unico-dono-34-mil-km-top-de-linha-revisado-impecavel-760421517,gmchevrolet,26990,hatch,agile,manual,2014,34000,1.4,flex,hidráulica,preto,sim,agile ltz 1.4 mpfi 8v flexpower 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",0
50,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_agile-1-4-ltz-744967062,gmchevrolet,30900,hatch,agile,manual,2014,83000,1.4,flex,hidráulica,prata,sim,agile ltz 1.4 mpfi 8v flexpower 5p,4 portas,0.0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
51,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_agile-2003-14-efect-748439898,gmchevrolet,27000,hatch,agile,automático,2014,7100,1.4,flex,hidráulica,vermelho,sim,agile ltz effect easytr.1.4 8v flexp. 5p,4 portas,0.0,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme, som",1
52,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_agile-2013-757253853,gmchevrolet,25800,hatch,agile,automático,2013,126000,1.4,flex,hidráulica,prata,não,agile ltz wi fi 1.4 8v flexpower 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
53,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_agile-2013-758610990,gmchevrolet,26700,hatch,agile,manual,2013,11111,1.4,flex,hidráulica,branco,não,agile ltz 1.4 mpfi 8v flexpower 5p,4 portas,0.0,"vidro elétrico, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
54,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_agile-2013-758652318,gmchevrolet,27300,hatch,agile,manual,2013,73000,1.4,flex,hidráulica,branco,0.0,agile ltz 1.4 mpfi 8v flexpower 5p,4 portas,0.0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
55,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_agile-745575097,gmchevrolet,27000,hatch,agile,manual,2013,80000,1.4,flex,hidráulica,vermelho,sim,agile ltz effect 1.4 8v flexpower 5p mec,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
56,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_agile-747546035,gmchevrolet,31800,hatch,agile,automático,2014,92000,1.4,flex,hidráulica,branco,0.0,agile ltz easytronic 1.4 8v flexpower 5p,4 portas,0.0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",1
57,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_agile-759597082,gmchevrolet,26900,hatch,agile,manual,2013,65000,1.4,flex,hidráulica,preto,sim,agile lt 1.4 mpfi 8v flexpower 5p,0.0,ipva pago,"vidro elétrico, air bag, trava elétrica, direção hidráulica, alarme",0
58,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_agile-eysitronic-752300935,gmchevrolet,26000,hatch,agile,automático,2013,111111,1.4,flex,hidráulica,preto,sim,agile ltz easytronic 1.4 8v flexpower 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
59,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_agile-lt-1-4-8v-753834707,gmchevrolet,26900,hatch,agile,manual,2013,104000,1.4,flex,hidráulica,prata,sim,agile lt 1.4 mpfi 8v flexpower 5p,4 portas,ipva pago,"vidro elétrico, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",0
60,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_agile-lt-1-4-flex-completo-air-bag-ano-2013-placa-a-valor-22-900-00-722241821,gmchevrolet,22900,hatch,agile,manual,2013,79000,1.4,flex,hidráulica,preto,sim,agile lt 1.4 mpfi 8v flexpower 5p,4 portas,0.0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica",0
61,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_agile-lt-2013-1-4-unico-dono-r-28-000-00-746076061,gmchevrolet,28000,hatch,agile,manual,2013,125000,1.4,flex,hidráulica,branco,não,agile lt 1.4 mpfi 8v flexpower 5p,4 portas,0.0,"vidro elétrico, trava elétrica, ar condicionado, alarme",0
62,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_agile-lt-2013-flex-755236130,gmchevrolet,22000,hatch,agile,manual,2013,125000,1.4,flex,hidráulica,branco,não,agile lt 1.4 mpfi 8v flexpower 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",0
63,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_agile-lt-2013-paulo-759037364,gmchevrolet,24900,passeio,agile,manual,2013,182000,1.4,flex,hidráulica,cinza,sim,agile lt 1.4 mpfi 8v flexpower 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
64,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_agile-ltz-1-4-2012-2013-755447607,gmchevrolet,25500,hatch,agile,manual,2013,117000,1.4,flex,hidráulica,branco,não,agile ltz 1.4 mpfi 8v flexpower 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
65,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_agile-ltz-1-4-2013-42-mil-km-744745623,gmchevrolet,28990,hatch,agile,manual,2013,42500,1.4,flex,hidráulica,prata,sim,agile ltz 1.4 mpfi 8v flexpower 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
66,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_agile-ltz-1-4-2013-747869771,gmchevrolet,26900,hatch,agile,manual,2013,112000,1.0,flex,hidráulica,branco,sim,agile ltz 1.4 mpfi 8v flexpower 5p,4 portas,ipva pago,"vidro elétrico, air bag, ar condicionado",0
67,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_agile-ltz-1-4-2013-755102460,gmchevrolet,25900,hatch,agile,manual,2013,95000,1.4,flex,hidráulica,branco,sim,agile ltz 1.4 mpfi 8v flexpower 5p,4 portas,ipva pago,"vidro elétrico, air bag, ar condicionado, direção hidráulica, alarme, som",0
68,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_agile-ltz-1-4-2013-756354920,gmchevrolet,24900,hatch,agile,manual,2013,90000,1.4,flex,hidráulica,branco,sim,agile ltz 1.4 mpfi 8v flexpower 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme",0
69,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_agile-ltz-1-4-684042080,gmchevrolet,29500,hatch,agile,manual,2013,1,1.4,flex,hidráulica,prata,sim,agile ltz 1.4 mpfi 8v flexpower 5p,4 portas,0.0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
70,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_agile-ltz-1-4-8v-flex-2013-740757341,gmchevrolet,27500,passeio,agile,manual,2013,59000,1.4,flex,hidráulica,prata,0.0,agile ltz 1.4 mpfi 8v flexpower 5p,4 portas,0.0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme",0
71,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_agile-ltz-1-4-8v-flex-2013-759863227,gmchevrolet,28900,passeio,agile,manual,2013,104320,1.4,flex,hidráulica,preto,sim,agile ltz 1.4 mpfi 8v flexpower 5p,4 portas,0.0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme",0
72,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_agile-ltz-1-4-8v-flex-2013-760141295,gmchevrolet,28900,passeio,agile,manual,2013,104320,1.4,flex,hidráulica,preto,sim,agile ltz 1.4 mpfi 8v flexpower 5p,4 portas,0.0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
